Month of Order Date	Category	Country/Region	State	Sales	City	Customer ID	Customer Name	Number of Records	Order Date	Order ID	Postal Code	Product ID	Product Name	Profit	Quantity	Quantity (bin)	Region	Row ID	Sales Agent ID	Ship Date	Ship Mode	Sub-Category
December 2016	Office Supplies	United States	California	$998.82	Anaheim	MD-17350	Maribeth Dona	1	12/28/2016	CA-143371-2016_12_28	92804	OFF-ST-10001128	Carina Mini System Audio Rack, Model AR050B	$300	9	8	West	9943	4	1/3/2017	Standard Class	Storage
July 2016	Office Supplies	United States	California	$249.75	Los Angeles	BF-11170	Ben Ferrer	1	7/12/2016	CA-110184-2016_07_12	90036	OFF-ST-10000107	Fellowes Super Stor/Drawer	$75	9	8	West	1221	4	7/16/2016	Standard Class	Storage
October 2016	Office Supplies	United States	California	$64.74	Los Angeles	GG-14650	Greg Guthrie	1	10/31/2016	CA-106439-2016_10_31	90049	OFF-PA-10000477	Xerox 1952	$19	13	12	West	2063	4	11/4/2016	Standard Class	Paper
March 2016	Technology	United States	Illinois	$574.91	Chicago	RB-19465	Rick Bensley	1	3/14/2016	CA-152618-2016_03_14	60653	TEC-MA-10003626	Hewlett-Packard Deskjet 6540 Color Inkjet Printer	$172	2	2	Central	9406	12	3/17/2016	First Class	Machines
September 2016	Technology	United States	Illinois	$11.12	Chicago	SB-20185	Sarah Brown	1	9/20/2016	CA-120411-2016_09_20	60653	TEC-PH-10002185	QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3	$3	2	2	Central	8868	12	9/23/2016	First Class	Phones
December 2016	Technology	United States	Texas	$40.68	El Paso	MC-18100	Mick Crebagga	1	12/15/2016	CA-101602-2016_12_15	79907	TEC-PH-10000169	ARKON Windshield Dashboard Air Vent Car Mount Holder	$12	3	2	Central	1575	42	12/18/2016	First Class	Phones
September 2016	Technology	United States	Texas	$196.78	Houston	SZ-20035	Sam Zeldin	1	9/7/2016	CA-105165-2016_09_07	77036	TEC-PH-10000675	Panasonic KX TS3282B Corded phone	$59	3	2	Central	5261	42	9/10/2016	First Class	Phones
September 2016	Technology	United States	Texas	$46.69	Houston	SZ-20035	Sam Zeldin	1	9/7/2016	CA-105165-2016_09_07	77036	TEC-AC-10002718	Belkin Standard 104 key USB Keyboard	$14	4	4	Central	5264	42	9/10/2016	First Class	Accessories
July 2016	Technology	United States	Texas	$575.97	El Paso	MN-17935	Michael Nguyen	1	7/11/2016	CA-123225-2016_07_11	79907	TEC-PH-10000895	Polycom VVX 310 VoIP phone	$173	4	4	Central	5801	42	7/14/2016	First Class	Phones
March 2016	Technology	United States	Texas	$251.94	Brownsville	MP-17470	Mark Packer	1	3/30/2016	CA-162089-2016_03_30	78521	TEC-PH-10001819	Innergie mMini Combo Duo USB Travel Charging Kit	$76	7	6	Central	7631	42	4/1/2016	First Class	Phones
November 2016	Technology	United States	Pennsylvania	$47.50	Philadelphia	RD-19900	Ruben Dartt	1	11/19/2016	US-149034-2016_11_19	19120	TEC-AC-10003023	Logitech G105 Gaming Keyboard	$14	1	0	East	8973	37	11/21/2016	First Class	Accessories
July 2016	Technology	United States	New York	$559.99	New York City	EP-13915	Emily Phan	1	7/6/2016	CA-134278-2016_07_06	10011	TEC-CO-10001046	Canon Imageclass D680 Copier / Fax	$168	1	0	East	1550	31	7/8/2016	First Class	Copiers
July 2016	Technology	United States	New York	$99.98	New York City	AG-10270	Alejandro Grove	1	7/23/2016	CA-103058-2016_07_23	10011	TEC-AC-10001314	Case Logic 2.4GHz Wireless Keyboard	$30	2	2	East	7411	31	7/24/2016	First Class	Accessories
April 2016	Technology	United States	Pennsylvania	$116.78	Philadelphia	SD-20485	Shirley Daniels	1	4/6/2016	US-118486-2016_04_06	19143	TEC-AC-10004659	ImationÊSecure+ Hardware Encrypted USB 2.0ÊFlash Drive; 16GB	$35	2	2	East	1407	37	4/8/2016	First Class	Accessories
December 2016	Technology	United States	Massachusetts	$271.90	Lowell	AA-10645	Anna Andreadi	1	12/1/2016	CA-143210-2016_12_01	01852	TEC-PH-10004434	Cisco IPÊPhoneÊ7961G VoIPÊphoneÊ- Dark gray	$82	2	2	East	8004	20	12/3/2016	First Class	Phones
October 2016	Technology	United States	Massachusetts	$177.00	Everett	TC-21295	Toby Carlisle	1	10/14/2016	CA-151330-2016_10_14	02149	TEC-AC-10000865	WD My Passport Ultra 500GB Portable External Hard Drive	$53	3	2	East	9634	20	10/17/2016	First Class	Accessories
December 2016	Technology	United States	Massachusetts	$113.97	Franklin	GM-14455	Gary Mitchum	1	12/31/2016	US-143231-2016_12_31	02038	TEC-AC-10000358	ImationÊSecureÊDriveÊ+ Hardware Encrypted USBÊflash driveÊ- 16 GB	$34	3	2	East	2343	20	1/3/2017	First Class	Accessories
December 2016	Technology	United States	New York	$34.77	New York City	AH-10030	Aaron Hawkins	1	12/31/2016	CA-157644-2016_12_31	10035	TEC-AC-10003614	Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack	$10	3	2	East	8804	31	1/1/2017	First Class	Accessories
June 2016	Technology	United States	New York	$617.97	New York City	TB-21280	Toby Braunhardt	1	6/21/2016	CA-130624-2016_06_21	10024	TEC-PH-10003963	GE 2-Jack Phone Line Splitter	$185	3	2	East	4413	31	6/24/2016	First Class	Phones
July 2016	Technology	United States	New York	$164.85	Niagara Falls	JK-15205	Jamie Kunitz	1	7/11/2016	CA-166555-2016_07_11	14304	TEC-PH-10004912	Cisco SPA112 2 Port Phone Adapter	$49	3	2	East	9934	31	7/14/2016	First Class	Phones
May 2016	Technology	United States	Pennsylvania	$1,799.97	Philadelphia	KT-16480	Kean Thornton	1	5/8/2016	CA-116666-2016_05_08	19134	TEC-CO-10001449	Hewlett Packard LaserJet 3310 Copier	$540	5	4	East	8800	37	5/10/2016	First Class	Copiers
September 2016	Technology	United States	New York	$629.95	New York City	MW-18220	Mitch Webber	1	9/20/2016	CA-125997-2016_09_20	10011	TEC-PH-10003484	Ooma Telo VoIP Home Phone System	$189	5	4	East	9394	31	9/23/2016	First Class	Phones
May 2016	Technology	United States	New York	$464.00	New York City	LW-16825	Laurel Workman	1	5/30/2016	CA-103429-2016_05_30	10024	TEC-PH-10003505	Geemarc AmpliPOWER60	$139	5	4	East	7858	31	6/1/2016	First Class	Phones
September 2016	Technology	United States	New York	$1,349.91	New York City	MW-18220	Mitch Webber	1	9/20/2016	CA-125997-2016_09_20	10011	TEC-PH-10003072	Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System	$405	9	8	East	9399	31	9/23/2016	First Class	Phones
February 2016	Technology	United States	Virginia	$161.61	Chesapeake	ND-18460	Neil Ducich	1	2/6/2016	CA-131905-2016_02_06	23320	TEC-PH-10003645	Aastra 57i VoIP phone	$48	1	0	South	1999	45	2/9/2016	First Class	Phones
March 2016	Technology	United States	Florida	$170.24	Lakeland	MC-17605	Matt Connell	1	3/19/2016	CA-103989-2016_03_19	33801	TEC-AC-10002647	LogitechÊWireless Boombox Speaker - portable - wireless, wired	$51	2	2	South	6167	9	3/21/2016	First Class	Accessories
October 2016	Technology	United States	Virginia	$22.96	Richmond	MA-17995	Michelle Arnett	1	10/13/2016	CA-132010-2016_10_13	23223	TEC-AC-10001542	SanDisk Cruzer 16 GB USB Flash Drive	$7	2	2	South	9112	45	10/15/2016	First Class	Accessories
September 2016	Technology	United States	Georgia	$32.97	Macon	KC-16255	Karen Carlisle	1	9/8/2016	CA-163293-2016_09_08	31204	TEC-AC-10004209	Memorex Froggy Flash Drive 4 GB	$10	3	2	South	1279	10	9/11/2016	First Class	Accessories
March 2016	Technology	United States	Florida	$323.98	Lakeland	MC-17605	Matt Connell	1	3/19/2016	CA-103989-2016_03_19	33801	TEC-PH-10004667	Cisco 8x8 Inc. 6753i IP Business Phone System	$97	3	2	South	6161	9	3/21/2016	First Class	Phones
September 2016	Technology	United States	Georgia	$83.88	Macon	KC-16255	Karen Carlisle	1	9/8/2016	CA-163293-2016_09_08	31204	TEC-AC-10000023	Maxell 74 Minute CD-R Spindle, 50/Pack	$25	4	4	South	1280	10	9/11/2016	First Class	Accessories
January 2016	Technology	United States	Georgia	$149.95	Roswell	EH-13990	Erica Hackney	1	1/15/2016	CA-103366-2016_01_15	30076	TEC-AC-10003628	Logitech 910-002974 M325 Wireless Mouse for Web Scrolling	$45	5	4	South	1914	10	1/17/2016	First Class	Accessories
February 2016	Technology	United States	Virginia	$144.95	Chesapeake	ND-18460	Neil Ducich	1	2/6/2016	CA-131905-2016_02_06	23320	TEC-PH-10001615	AT&T CL82213	$43	5	4	South	2000	45	2/9/2016	First Class	Phones
August 2016	Technology	United States	Virginia	$579.95	Springfield	CC-12610	Corey Catlett	1	8/27/2016	CA-124688-2016_08_27	22153	TEC-PH-10000455	GE 30522EE2	$174	5	4	South	3483	45	8/29/2016	First Class	Phones
August 2016	Technology	United States	Georgia	$272.61	Woodstock	LL-16840	Lauren Leatherbury	1	8/12/2016	CA-153927-2016_08_12	30188	TEC-AC-10000023	Maxell 74 Minute CD-R Spindle, 50/Pack	$82	13	12	South	9883	10	8/13/2016	First Class	Accessories
October 2016	Technology	United States	Arizona	$7.16	Tempe	ES-14080	Erin Smith	1	10/2/2016	CA-108189-2016_10_02	85281	TEC-AC-10003038	Kingston Digital DataTraveler 16GB USB 2.0	$2	1	0	West	3229	2	10/5/2016	First Class	Accessories
November 2016	Technology	United States	California	$29.99	Los Angeles	SC-20095	Sanjit Chand	1	11/23/2016	US-157385-2016_11_23	90004	TEC-AC-10003280	Belkin F8E887 USB Wired Ergonomic Keyboard	$9	1	0	West	1573	4	11/25/2016	First Class	Accessories
October 2016	Technology	United States	California	$99.98	Pomona	KH-16510	Keith Herrera	1	10/5/2016	CA-152233-2016_10_05	91767	TEC-AC-10002800	Plantronics Audio 478 Stereo USB Headset	$30	2	2	West	6805	4	10/6/2016	First Class	Accessories
July 2016	Technology	United States	California	$41.94	Riverside	JD-15895	Jonathan Doherty	1	7/20/2016	CA-127866-2016_07_20	92503	TEC-AC-10000023	Maxell 74 Minute CD-R Spindle, 50/Pack	$13	2	2	West	8130	4	7/23/2016	First Class	Accessories
November 2016	Technology	United States	California	$99.98	San Francisco	TS-21205	Thomas Seio	1	11/17/2016	CA-140662-2016_11_17	94109	TEC-AC-10001314	Case Logic 2.4GHz Wireless Keyboard	$30	2	2	West	3262	4	11/19/2016	First Class	Accessories
October 2016	Technology	United States	Arizona	$318.40	Tempe	ES-14080	Erin Smith	1	10/2/2016	CA-108189-2016_10_02	85281	TEC-PH-10001760	Bose SoundLink Bluetooth Speaker	$96	2	2	West	3225	2	10/5/2016	First Class	Phones
December 2016	Technology	United States	Arizona	$71.98	Tucson	CT-11995	Carol Triggs	1	12/20/2016	CA-138681-2016_12_20	85705	TEC-AC-10003628	Logitech 910-002974 M325 Wireless Mouse for Web Scrolling	$22	3	2	West	4691	2	12/22/2016	First Class	Accessories
November 2016	Technology	United States	California	$772.47	Los Angeles	SS-20410	Shahid Shariari	1	11/15/2016	CA-127558-2016_11_15	90008	TEC-AC-10003832	LogitechÊP710e Mobile Speakerphone	$232	3	2	West	5019	4	11/18/2016	First Class	Accessories
October 2016	Technology	United States	Arizona	$230.38	Tempe	ES-14080	Erin Smith	1	10/2/2016	CA-108189-2016_10_02	85281	TEC-PH-10001557	Pyle PMP37LED	$69	3	2	West	3228	2	10/5/2016	First Class	Phones
December 2016	Technology	United States	California	$211.17	Los Angeles	BP-11095	Bart Pistole	1	12/19/2016	CA-162992-2016_12_19	90008	TEC-PH-10002085	Clarity 53712	$63	4	4	West	8796	4	12/21/2016	First Class	Phones
November 2016	Technology	United States	California	$79.97	Los Angeles	JD-16150	Justin Deggeller	1	11/16/2016	CA-119144-2016_11_16	90008	TEC-PH-10004188	OtterBox Commuter Series Case - Samsung Galaxy S4	$24	4	4	West	8709	4	11/18/2016	First Class	Phones
December 2016	Technology	United States	California	$627.17	Los Angeles	CC-12100	Chad Cunningham	1	12/16/2016	CA-136399-2016_12_16	90049	TEC-PH-10004977	GE 30524EE4	$188	4	4	West	3132	4	12/17/2016	First Class	Phones
December 2016	Technology	United States	California	$395.00	Los Angeles	CC-12100	Chad Cunningham	1	12/16/2016	CA-136399-2016_12_16	90049	TEC-AC-10001142	First Data FD10 PIN Pad	$119	5	4	West	3131	4	12/17/2016	First Class	Accessories
December 2016	Technology	United States	California	$583.80	Los Angeles	BP-11095	Bart Pistole	1	12/19/2016	CA-162992-2016_12_19	90008	TEC-PH-10001944	Wi-Ex zBoost YX540 Cellular Phone Signal Booster	$175	5	4	West	8795	4	12/21/2016	First Class	Phones
April 2016	Technology	United States	California	$1,679.96	San Francisco	AI-10855	Arianne Irving	1	4/28/2016	CA-131387-2016_04_28	94122	TEC-PH-10001459	Samsung Galaxy Mega 6.3	$504	5	4	West	8452	4	4/30/2016	First Class	Phones
November 2016	Technology	United States	California	$139.93	San Francisco	SG-20470	Sheri Gordon	1	11/28/2016	CA-159800-2016_11_28	94109	TEC-AC-10003447	Micropad Numeric Keypads	$42	7	6	West	5550	4	12/1/2016	First Class	Accessories
November 2016	Technology	United States	Washington	$102.13	Seattle	MZ-17515	Mary Zewe	1	11/11/2016	CA-128524-2016_11_11	98115	TEC-AC-10002718	Belkin Standard 104 key USB Keyboard	$31	7	6	West	9615	46	11/13/2016	First Class	Accessories
September 2016	Technology	United States	New York	$16.99	New York City	DM-13015	Darrin Martin	1	9/14/2016	CA-160766-2016_09_14	10009	TEC-PH-10001536	Spigen Samsung Galaxy S5 Case Wallet	$5	1	0	East	5129	31	9/14/2016	Same Day	Phones
October 2016	Technology	United States	Ohio	$101.99	Columbus	RB-19435	Richard Bierner	1	10/10/2016	US-105137-2016_10_10	43229	TEC-MA-10002694	Hewlett-Packard Deskjet F4180 All-in-One Color Ink-jet - Printer / copier / scanner	$31	2	2	East	8873	34	10/10/2016	Same Day	Machines
October 2016	Technology	United States	Ohio	$142.49	Columbus	DO-13435	Denny Ordway	1	10/3/2016	CA-108903-2016_10_03	43229	TEC-AC-10003023	Logitech G105 Gaming Keyboard	$43	3	2	East	5602	34	10/3/2016	Same Day	Accessories
June 2016	Technology	United States	New York	$1,214.85	Long Beach	JG-15160	James Galang	1	6/21/2016	CA-141796-2016_06_21	11561	TEC-PH-10001578	Polycom SoundStation2 EX ConferenceÊphone	$364	3	2	East	5150	31	6/21/2016	Same Day	Phones
September 2016	Technology	United States	New York	$287.97	New York City	DM-13015	Darrin Martin	1	9/14/2016	CA-160766-2016_09_14	10009	TEC-PH-10000526	Vtech CS6719	$86	3	2	East	5130	31	9/14/2016	Same Day	Phones
September 2016	Technology	United States	New York	$2,799.96	New York City	DM-13015	Darrin Martin	1	9/14/2016	CA-160766-2016_09_14	10009	TEC-MA-10003979	Ativa V4110MDD Micro-Cut Shredder	$840	4	4	East	5127	31	9/14/2016	Same Day	Machines
November 2016	Technology	United States	New York	$279.96	Utica	LS-17245	Lynn Smith	1	11/26/2016	CA-124730-2016_11_26	13501	TEC-PH-10002170	ClearSounds CSC500 Amplified Spirit Phone Corded phone	$84	4	4	East	5816	31	11/26/2016	Same Day	Phones
November 2016	Technology	United States	Ohio	$1,049.97	Columbus	MY-18295	Muhammed Yedwab	1	11/24/2016	CA-105984-2016_11_24	43229	TEC-PH-10000560	Samsung Galaxy S III - 16GB - pebble blue (T-Mobile)	$315	5	4	East	3834	34	11/24/2016	Same Day	Phones
October 2016	Technology	United States	North Carolina	$23.47	Charlotte	JG-15115	Jack Garza	1	10/8/2016	CA-142951-2016_10_08	28205	TEC-AC-10002331	Maxell 74 Minute CDR, 10/Pack	$7	3	2	South	7677	32	10/8/2016	Same Day	Accessories
April 2016	Technology	United States	Georgia	$200.97	Marietta	VM-21685	Valerie Mitchum	1	4/7/2016	CA-165806-2016_04_07	30062	TEC-PH-10004922	RCA Visys Integrated PBX 8-Line Router	$60	3	2	South	6254	10	4/7/2016	Same Day	Phones
September 2016	Technology	United States	Washington	$199.98	Seattle	RP-19390	Resi Pšlking	1	9/13/2016	CA-142769-2016_09_13	98103	TEC-AC-10001606	Logitech Wireless Performance Mouse MX for PC and Mac	$60	2	2	West	8654	46	9/13/2016	Same Day	Accessories
September 2016	Technology	United States	Washington	$118.00	Seattle	RP-19390	Resi Pšlking	1	9/13/2016	CA-142769-2016_09_13	98103	TEC-AC-10000865	WD My Passport Ultra 500GB Portable External Hard Drive	$35	2	2	West	8656	46	9/13/2016	Same Day	Accessories
October 2016	Technology	United States	California	$179.97	San Francisco	LS-17245	Lynn Smith	1	10/16/2016	US-109456-2016_10_16	94110	TEC-AC-10003610	LogitechÊIlluminated - Keyboard	$54	3	2	West	5887	4	10/17/2016	Same Day	Accessories
September 2016	Technology	United States	Washington	$144.96	Seattle	RP-19390	Resi Pšlking	1	9/13/2016	CA-142769-2016_09_13	98103	TEC-AC-10003399	Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive	$43	4	4	West	8655	46	9/13/2016	Same Day	Accessories
December 2016	Technology	United States	Colorado	$447.94	Thornton	TC-21295	Toby Carlisle	1	12/20/2016	CA-140816-2016_12_20	80229	TEC-AC-10001539	Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology	$134	7	6	West	3859	5	12/20/2016	Same Day	Accessories
December 2016	Technology	United States	Nevada	$475.94	Reno	JL-15175	James Lanier	1	12/31/2016	US-133949-2016_12_31	89502	TEC-PH-10004908	Panasonic KX TS3282W Corded phone	$143	7	6	West	8603	27	12/31/2016	Same Day	Phones
December 2016	Technology	United States	Texas	$47.98	Laredo	SP-20620	Stefania Perrino	1	12/30/2016	CA-104738-2016_12_30	78041	TEC-AC-10003628	Logitech 910-002974 M325 Wireless Mouse for Web Scrolling	$14	2	2	Central	3309	42	1/1/2017	Second Class	Accessories
May 2016	Technology	United States	Texas	$20.78	San Marcos	MC-17590	Matt Collister	1	5/20/2016	CA-130673-2016_05_20	78666	TEC-AC-10004227	SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card	$6	2	2	Central	8583	42	5/22/2016	Second Class	Accessories
December 2016	Technology	United States	Texas	$217.58	Laredo	SP-20620	Stefania Perrino	1	12/30/2016	CA-104738-2016_12_30	78041	TEC-PH-10002468	Plantronics CS 50-USB -ÊheadsetÊ- Convertible, Monaural	$65	2	2	Central	3306	42	1/1/2017	Second Class	Phones
September 2016	Technology	United States	Illinois	$239.98	Chicago	CV-12295	Christina VanderZanden	1	9/2/2016	CA-151792-2016_09_02	60653	TEC-AC-10001606	Logitech Wireless Performance Mouse MX for PC and Mac	$72	3	2	Central	5029	12	9/7/2016	Second Class	Accessories
October 2016	Technology	United States	Texas	$119.98	Beaumont	TB-21520	Tracy Blumstein	1	10/17/2016	CA-124394-2016_10_17	77705	TEC-AC-10001314	Case Logic 2.4GHz Wireless Keyboard	$36	3	2	Central	6875	42	10/22/2016	Second Class	Accessories
September 2016	Technology	United States	Oklahoma	$104.85	Tulsa	TB-21400	Tom Boeckenhauer	1	9/7/2016	CA-131002-2016_09_07	74133	TEC-PH-10000215	Plantronics CordlessÊPhone HeadsetÊwith In-line Volume - M214C	$31	3	2	Central	2650	35	9/12/2016	Second Class	Phones
December 2016	Technology	United States	Texas	$328.78	Laredo	SP-20620	Stefania Perrino	1	12/30/2016	CA-104738-2016_12_30	78041	TEC-PH-10000576	AT&T 1080 Corded phone	$99	3	2	Central	3307	42	1/1/2017	Second Class	Phones
July 2016	Technology	United States	Illinois	$23.84	Chicago	ME-17725	Max Engle	1	7/12/2016	CA-124807-2016_07_12	60610	TEC-AC-10002857	Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack	$7	4	4	Central	7400	12	7/15/2016	Second Class	Accessories
October 2016	Technology	United States	Illinois	$319.97	Chicago	LS-16975	Lindsay Shagiari	1	10/20/2016	CA-137092-2016_10_20	60653	TEC-AC-10001606	Logitech Wireless Performance Mouse MX for PC and Mac	$96	4	4	Central	6554	12	10/22/2016	Second Class	Accessories
December 2016	Technology	United States	Texas	$319.97	Beaumont	SC-20305	Sean Christensen	1	12/16/2016	CA-113257-2016_12_16	77705	TEC-AC-10004171	Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset	$96	4	4	Central	9831	42	12/18/2016	Second Class	Accessories
April 2016	Technology	United States	Texas	$758.35	Austin	GM-14455	Gary Mitchum	1	4/11/2016	CA-138940-2016_04_11	78745	TEC-PH-10001835	Jawbone JAMBOX Wireless Bluetooth Speaker	$228	6	6	Central	4862	42	4/16/2016	Second Class	Phones
November 2016	Technology	United States	Missouri	$111.79	Saint Louis	RB-19435	Richard Bierner	1	11/24/2016	CA-167360-2016_11_24	63116	TEC-AC-10001772	Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive	$34	7	6	Central	2152	24	11/29/2016	Second Class	Accessories
September 2016	Technology	United States	Pennsylvania	$135.52	Philadelphia	LC-17140	Logan Currie	1	9/9/2016	CA-102869-2016_09_09	19140	TEC-PH-10002549	Polycom SoundPoint IP 450 VoIP phone	$41	1	0	East	3600	37	9/14/2016	Second Class	Phones
December 2016	Technology	United States	Ohio	$659.99	Columbus	JK-15730	Joe Kamberova	1	12/1/2016	CA-150798-2016_12_01	43229	TEC-CO-10001571	Sharp 1540cs Digital Laser Copier	$198	2	2	East	4492	34	12/3/2016	Second Class	Copiers
November 2016	Technology	United States	Ohio	$9.59	Fairfield	MS-17530	MaryBeth Skach	1	11/18/2016	CA-133809-2016_11_18	45014	TEC-PH-10004875	PNY Rapid USB Car Charger - Black	$3	2	2	East	4909	34	11/23/2016	Second Class	Phones
March 2016	Technology	United States	New York	$479.97	Yonkers	AB-10150	Aimee Bixby	1	3/5/2016	CA-169061-2016_03_05	10701	TEC-AC-10002001	Logitech Wireless Gaming Headset G930	$144	3	2	East	8498	31	3/8/2016	Second Class	Accessories
September 2016	Technology	United States	Pennsylvania	$64.70	Philadelphia	LC-17140	Logan Currie	1	9/9/2016	CA-102869-2016_09_09	19140	TEC-AC-10002134	Rosewill 107 Normal Keys USB Wired Standard Keyboard	$19	6	6	East	3598	37	9/14/2016	Second Class	Accessories
